id,name,country,type_id,vintage_type,is_natural,acidity,fizziness,intensity,sweetness,tannin,flavor,rating_count,rating
2422330,Xisto Cru Tinto,Portugal,1,0,True,3.355176,,4.476046,1.6533543,3.8119817,"earth,oak,black_fruit,red_fruit,spices,tropical_fruit,microbio,vegetal,citrus_fruit,floral,tree_fruit,dried_fruit,non_oak",1259,4.1
1323602,Alteni di Brassica Langhe,Italia,2,0,False,3.2758946,,3.7158356,2.2213035,,"citrus_fruit,tree_fruit,earth,oak,vegetal,microbio,tropical_fruit,floral,non_oak,spices,black_fruit,red_fruit,dried_fruit",1932,4.3
7503340,Parte 2 Chardonnay,Brasil,2,0,False,3.1069903,,3.4150596,1.9993972,,"oak,tropical_fruit,vegetal,tree_fruit,microbio,earth,citrus_fruit,non_oak,floral,spices",1386,4.1
2503764,700 High Altitude Red Blend,Chile,1,0,False,3.3475735,,4.405982,1.897531,3.4793205,"oak,black_fruit,red_fruit,earth,spices,vegetal,microbio,tropical_fruit,non_oak",2890,4.1
5837226,Grande Reserva Vinhas Velhas,Portugal,2,0,False,2.770916,,3.3234684,2.021802,,"oak,earth,tree_fruit,citrus_fruit,non_oak,microbio,black_fruit,spices",340,4.3
1129143,Pommard 1er Cru 'Clos des Epeneaux' Monopole,France,1,0,False,3.8805726,,2.8191023,1.6769321,2.4799254,"earth,red_fruit,oak,black_fruit,spices,floral,dried_fruit,microbio,non_oak,vegetal,citrus_fruit,tree_fruit",2833,4.2
1501782,Criado en Roble Blend,Uruguay,1,0,False,,,,,,"oak,earth,red_fruit,black_fruit,non_oak,spices,dried_fruit",1482,4.1
87693,Barrel Fermented Sauvignon Blanc,Chile,2,0,False,3.6661236,,3.3975961,1.6215156,,"oak,tropical_fruit,citrus_fruit,earth,tree_fruit,microbio,vegetal,non_oak,spices,black_fruit,red_fruit,dried_fruit,floral",1676,4.1
4164572,Primogénito Sangre Azul Merlot,Argentina,1,0,False,2.4871278,,3.6920743,2.138138,2.8607714,"oak,black_fruit,dried_fruit,red_fruit,non_oak",428,4.2
7780,Hermitage,France,1,0,False,3.478405,,4.6743445,1.5075991,4.031445,"oak,black_fruit,earth,spices,red_fruit,floral,dried_fruit,non_oak,microbio,citrus_fruit,tree_fruit,vegetal,tropical_fruit",6281,4.1
1243446,Sorriso di Cielo,Italia,2,0,False,3.2834811,,3.746049,2.5961177,,"tropical_fruit,tree_fruit,citrus_fruit,earth,oak,spices,non_oak,microbio,floral,dried_fruit,vegetal",1334,4.1
6238599,Altamira Single Vineyard Merlot,Argentina,1,0,False,2.0294888,,3.5217519,1.5512408,2.1878831,"black_fruit,red_fruit,earth,oak,microbio",180,4.2
6418020,Coelheiros Vinha do Taco,Portugal,1,0,False,2.71172,,4.2758284,1.5626433,3.301401,"earth,oak,spices,non_oak,microbio",190,4.2
77427,Châteauneuf-du-Pape Le Parvis,France,1,0,False,3.1295526,,4.5199885,1.3144152,3.0518575,"oak,red_fruit,earth,spices,black_fruit,floral,dried_fruit,non_oak,microbio,vegetal,tree_fruit",1002,4.1
13800,Pinot Noir,Chile,1,0,False,2.944018,,3.0998926,1.7480853,1.4714332,"red_fruit,oak,earth,black_fruit,spices,floral,microbio,dried_fruit,citrus_fruit,non_oak,vegetal,tree_fruit,tropical_fruit",9529,4.2
1500042,Grande Escolha,Portugal,1,0,False,2.8703456,,4.214337,2.1444376,2.9972596,"oak,black_fruit,spices,red_fruit,earth,floral,microbio,non_oak",1161,3.9
1509726,Super Premium Quatro Castas Blend,Brasil,1,0,False,,,,,,"oak,black_fruit,red_fruit,earth,spices,floral,non_oak,vegetal,tree_fruit,microbio,dried_fruit",9079,4.1
3093996,Druida,Portugal,1,0,False,3.942135,,3.705894,1.6016788,3.526201,"oak,earth,black_fruit,spices,citrus_fruit,red_fruit,floral,vegetal,tropical_fruit,tree_fruit,non_oak,microbio",600,4.1
1215768,Douro Reserva Red,Portugal,1,0,False,2.9543977,,4.569561,1.9109246,3.5758579,"black_fruit,oak,earth,red_fruit,spices,floral,microbio,non_oak,dried_fruit,citrus_fruit,tree_fruit,vegetal",3703,4.2
1135641,Alexander Valley Cabernet Sauvignon,United States,1,0,False,2.9985235,,4.722943,1.4594758,3.3038847,"oak,black_fruit,earth,red_fruit,spices,microbio,vegetal,non_oak,floral,dried_fruit,tree_fruit,citrus_fruit,tropical_fruit",37372,4.4
1864632,Pelagrilli Brunello di Montalcino,Italia,1,0,False,3.7896245,,3.1423817,1.657386,3.6550746,"oak,red_fruit,earth,black_fruit,spices,floral,vegetal,non_oak,microbio,dried_fruit,tree_fruit,citrus_fruit,tropical_fruit",2982,4.2
1175156,Amarone della Valpolicella,Italia,1,0,False,2.2440495,,4.691138,3.313935,2.369115,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,microbio,non_oak,citrus_fruit,floral,vegetal,tree_fruit",2891,4.3
4878255,Rich Rosé Champagne,France,3,1,False,4.1307163,4.3721843,4.0943346,,,"red_fruit,citrus_fruit,oak,non_oak,microbio,tree_fruit,earth,tropical_fruit,black_fruit,dried_fruit,spices,floral,vegetal",413,4.3
1171483,Brunello di Montalcino (Casato Prime Donne),Italia,1,0,False,3.8723469,,3.1845477,1.5798191,3.5494664,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,floral,non_oak,vegetal,citrus_fruit,microbio,tree_fruit",5828,4.3
6833094,Los Lingues Single Block S38 Cabernet Sauvignon,Chile,1,0,False,3.240074,,4.3294706,1.8781804,3.4202983,"oak,black_fruit,spices,earth,red_fruit,vegetal,microbio,floral,non_oak,dried_fruit",975,4.3
1860943,Churchill Cabernet Franc,Brasil,1,0,False,2.673865,,3.9886513,1.792956,3.2781637,"oak,black_fruit,spices,earth,red_fruit,floral,non_oak,microbio,dried_fruit,vegetal",2375,4.3
1133882,Châteauneuf-du-Pape Rouge,France,1,0,False,3.039745,,4.700878,1.6400228,2.8021417,"earth,red_fruit,oak,black_fruit,spices,non_oak,microbio,tree_fruit,vegetal,dried_fruit,floral,citrus_fruit,tropical_fruit",5087,4.1
1157787,Maria Valduga Brut Vintage Espumante,Brasil,3,0,False,3.3899863,3.2395802,3.544311,,,"tree_fruit,citrus_fruit,oak,microbio,non_oak,vegetal,tropical_fruit,earth,spices",2852,4.3
83999,Margaux (Grand Cru Classé),France,1,0,False,4.196695,,3.8035803,1.5685108,3.8745217,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,non_oak,microbio,vegetal,tree_fruit,citrus_fruit",5515,4.1
6404545,1 Uno Primitivo di Manduria Riserva,Italia,1,0,False,1.8229599,,4.100075,2.9269211,2.3681607,"oak,black_fruit,red_fruit,earth,spices,dried_fruit,microbio,floral,non_oak,vegetal,tree_fruit,citrus_fruit",1857,4.3
1179446,Douro Guru Branco,Portugal,2,0,False,3.8838706,,3.1273863,1.538379,,"citrus_fruit,oak,tree_fruit,earth,microbio,tropical_fruit,non_oak,spices,vegetal,floral,black_fruit,red_fruit,dried_fruit",3659,4.2
4016,Gran Reserva Etiqueta Negra Cabernet Sauvignon,Chile,1,0,False,3.0137064,,4.1980886,1.8591981,3.197381,"oak,black_fruit,earth,spices,red_fruit,vegetal,dried_fruit,floral,microbio,non_oak,tree_fruit,tropical_fruit,citrus_fruit",17737,4.2
1198913,Douro Pintas Character Tinto,Portugal,1,0,False,3.081417,,4.4553027,1.7913164,3.6361005,"black_fruit,oak,red_fruit,earth,spices,floral,dried_fruit,non_oak,microbio,tree_fruit,vegetal,citrus_fruit",6754,4.1
7177665,Ruben & Flora Gran Reserva,Chile,1,0,False,2.917762,,4.2360287,1.9183682,3.4962778,"oak,black_fruit,spices,earth,red_fruit,vegetal,microbio,non_oak,dried_fruit",2008,4.2
84062,Terra di Lavoro,Italia,1,0,False,2.4879096,,4.6384726,2.3762507,3.1468742,"earth,black_fruit,oak,spices,red_fruit,dried_fruit,floral,microbio,vegetal,non_oak,citrus_fruit,tree_fruit,tropical_fruit",5181,4.2
1126470,Alentejano Reserva Tinto,Portugal,1,0,False,3.0115817,,4.212906,1.7087693,3.0966744,"oak,black_fruit,earth,red_fruit,spices,microbio,non_oak,citrus_fruit,dried_fruit,floral,vegetal,tropical_fruit,tree_fruit",3855,4.2
21053,Barolo Ravera,Italia,1,0,False,4.5755506,,3.8212106,1.5424317,4.440715,"earth,oak,red_fruit,spices,black_fruit,floral,dried_fruit,citrus_fruit,microbio,vegetal,tree_fruit,non_oak,tropical_fruit",3229,4.1
9458566,Le Grand Bâtisseur Jean XXII Châteauneuf-du-Pape,France,1,0,False,3.1612997,,4.9355955,1.4914079,3.0488448,"black_fruit,oak,earth,red_fruit,spices,non_oak,floral,dried_fruit,microbio,vegetal",390,4.0
7139327,PP Semillon (Plínio Pizzato),Brasil,2,0,False,,,,,,"tropical_fruit,oak,non_oak,vegetal,earth,microbio,tree_fruit,floral,citrus_fruit,spices",649,4.0
8055297,Provenance du Bourry,France,4,0,False,,,,,,,370,4.1
7803874,Capela Real Tinto,Portugal,1,0,False,4.088657,,4.081194,1.2525373,4,,147,4.2
18313,Gran Reserva - Edición Limitada Petit Verdot,Chile,1,0,False,,,,,,"black_fruit,oak,earth,red_fruit,spices,vegetal,microbio,floral,citrus_fruit,non_oak",2776,4.0
7384832,Valle del Silex Malbec,Argentina,1,0,False,3.0853796,,3.437315,2.568523,3.1030858,"oak,black_fruit,red_fruit,microbio,spices,vegetal,earth,tree_fruit,tropical_fruit,non_oak",743,3.8
4442301,Malbec Appellation Gualtallary,Argentina,1,0,False,3.1932855,,3.9694507,1.7966374,3.071344,"oak,black_fruit,spices,earth,red_fruit,floral,microbio,non_oak,dried_fruit,vegetal,tropical_fruit,tree_fruit",1040,4.0
1123336,Cygnus Cabernet Sauvignon - Nero d'Avola Regaleali,Italia,1,0,False,2.4702928,,4.609678,2.2878535,3.0033221,"oak,black_fruit,red_fruit,earth,spices,microbio,floral,vegetal,non_oak,dried_fruit,tree_fruit,citrus_fruit",4747,3.9
2018443,Cabernet Franc,Argentina,1,0,False,2.9515996,,3.8145213,2.1900268,2.8293312,"oak,black_fruit,spices,red_fruit,earth,floral,non_oak,vegetal,microbio,dried_fruit",2073,4.1
79929,Volnay Santenots-Du-Milieu Premier Cru,France,1,0,False,3.8749595,,2.769404,1.6246363,2.483329,"red_fruit,earth,black_fruit,oak,spices,floral,non_oak,vegetal,dried_fruit,microbio,citrus_fruit,tree_fruit",2350,4.3
86967,Mercurey Les Vignes de Maillonge,France,1,0,False,4.0514183,,2.0503423,1.4533253,2.1702724,"black_fruit,oak,red_fruit,earth,spices,floral,citrus_fruit,non_oak,microbio",589,4.1
1178080,Carmenère Reserva,Chile,1,0,False,3.1702912,,3.6795626,1.6121191,2.8939734,"oak,black_fruit,microbio,earth,red_fruit,non_oak,spices,vegetal,tropical_fruit",832,3.7
1151533,Castro Ventosa Valtuille Cepas Centenarias,España,1,0,False,3.9888508,,3.510373,1.6854775,3.1359699,"earth,oak,black_fruit,red_fruit,spices,floral,dried_fruit,non_oak,vegetal,microbio",1247,4.1
2828728,Península de Setúbal Quinta da Bacalhôa Branco,Portugal,2,0,False,2.5256755,,3.15244,1.9243655,,"oak,tree_fruit,earth,tropical_fruit,citrus_fruit,microbio,vegetal,spices,floral,non_oak,dried_fruit,red_fruit,black_fruit",3272,4.1
5987772,Julia,España,1,0,False,3.4563868,,3.634173,1.7553943,4.3995166,"oak,black_fruit,spices,earth,microbio,red_fruit,dried_fruit,tree_fruit,non_oak",468,4.3
23366,Eneo Toscana,Italia,1,0,False,3.1764174,,3.5137386,1.7533149,3.2240767,"oak,black_fruit,earth,spices,red_fruit,floral,non_oak,microbio,dried_fruit,vegetal,tree_fruit,tropical_fruit",4104,4.1
4948189,Perfetto Merlot,Brasil,1,0,False,2.7507894,,3.854713,2.1606698,3.0119379,"black_fruit,oak,spices,floral,non_oak",299,4.2
6974346,Premium Cabernet Sauvignon,Brasil,1,0,False,3.4071383,,4.0949836,1.3973311,3.813505,"black_fruit,spices,oak,dried_fruit,non_oak",127,4.2
9124646,Vitale,Italia,1,0,False,2.982397,,3.1669664,1.9620974,3.0656555,"black_fruit,earth,oak,red_fruit,spices",138,4.2
1212857,Vintage Port,Portugal,24,0,False,,,,,,"black_fruit,oak,spices,dried_fruit,earth,red_fruit,non_oak,floral,microbio,citrus_fruit",1282,4.1
1163782,Bric du Luv Barbera d'Alba,Italia,1,0,False,3.838103,,3.5281134,1.5860902,2.1785011,"black_fruit,oak,earth,red_fruit,spices,floral,dried_fruit,microbio,vegetal,citrus_fruit,non_oak",1028,4.0
97447,Le Blason du Prince Châteauneuf-du-Pape,France,1,0,False,3.1157374,,4.7282615,1.3998878,2.9421794,"red_fruit,earth,spices,oak,black_fruit,dried_fruit,non_oak,microbio,floral,vegetal",2251,3.9
87095,Brea Vigna Ca'Mia Barolo,Italia,1,0,False,4.5202627,,3.6798582,1.5988649,4.5019917,"earth,oak,spices,red_fruit,black_fruit,dried_fruit,floral,non_oak,vegetal,tropical_fruit,tree_fruit,citrus_fruit,microbio",1069,4.3
5020284,Primitivo di Manduria,Italia,1,0,False,1.9458992,,4.1365337,2.8985088,2.2291107,"black_fruit,oak,earth,red_fruit,dried_fruit,spices,non_oak,tree_fruit,floral",1603,4.1
1696989,Philip,Italia,1,0,False,3.051661,,3.400454,1.5002103,2.9748082,"oak,black_fruit,earth,red_fruit,spices,microbio,dried_fruit,vegetal,floral,non_oak,citrus_fruit,tree_fruit,tropical_fruit",6186,4.1
8636470,Perro Callejero Cabernet Franc,Argentina,1,0,False,,,,,,"black_fruit,earth,oak,spices,red_fruit,floral,non_oak,microbio,dried_fruit,tree_fruit,citrus_fruit,vegetal",1406,4.1
2389513,Carapace Montefalco Sagrantino,Italia,1,0,False,3.2073777,,3.6911898,1.5143858,3.5695314,"oak,black_fruit,red_fruit,earth,spices,floral,non_oak,dried_fruit,citrus_fruit,microbio,vegetal",2708,4.0
1698222,Miros de Ribera Crianza,España,1,0,False,3.6271293,,4.079173,1.7413795,3.685186,"oak,earth,black_fruit,red_fruit,spices,non_oak,dried_fruit,citrus_fruit,microbio,vegetal,floral",3208,3.9
1736466,Grande Reserva,Portugal,1,0,False,3.0481195,,4.562252,1.8013974,3.4513495,"black_fruit,oak,red_fruit,earth,spices,non_oak,dried_fruit,microbio,floral,vegetal",4490,4.0
1241377,Pequeñas Producciones Syrah,Argentina,1,0,False,3.0848172,,4.1859713,1.9780517,3.5655046,"oak,black_fruit,earth,spices,red_fruit,floral,microbio,vegetal,non_oak,dried_fruit",4805,4.1
1392761,Querciantica Lacrima di Morro Superiore,Italia,1,0,False,3.119694,,3.1206295,1.9753469,2.8090253,"floral,red_fruit,black_fruit,spices,oak,earth,microbio,tropical_fruit,dried_fruit,tree_fruit,non_oak,vegetal,citrus_fruit",4437,4.1
1269053,Cabernet Sauvignon,United States,1,0,False,3.3995297,,4.873294,1.555518,3.5338476,"black_fruit,oak,earth,spices,red_fruit,non_oak,microbio,dried_fruit,vegetal,floral,tree_fruit,citrus_fruit",3565,4.1
1138658,Crianza Ribera del Duero,España,1,0,False,3.7231896,,3.8933768,1.7192298,3.6195254,"oak,black_fruit,earth,red_fruit,spices,microbio,dried_fruit,non_oak,floral,tree_fruit,vegetal,citrus_fruit,tropical_fruit",15928,4.0
6700125,Vinificato Nel Palmento Due di Due,Italia,1,0,False,2.6274676,,4.279904,2.5941055,2.9692278,"oak,black_fruit,earth,red_fruit,dried_fruit,tree_fruit,spices,microbio,non_oak",1613,4.0
1172272,Saint-Julien (Grand Cru Classé),France,1,0,False,4.1848507,,3.7942157,1.6152887,3.9211326,"oak,black_fruit,earth,red_fruit,spices,floral,microbio,dried_fruit,vegetal,non_oak,citrus_fruit,tree_fruit,tropical_fruit",19406,4.1
1545785,The Short Story Collection The Owl Post Pinotage,South Africa,1,0,False,3.0667462,,4.0172997,1.8418734,3.1250424,"oak,black_fruit,earth,red_fruit,spices,microbio,dried_fruit,floral,non_oak,vegetal,tree_fruit,citrus_fruit,tropical_fruit",5111,4.0
22685,Saint-Julien (Grand Cru Classé),France,1,0,False,4.2066216,,3.811543,1.6796079,3.9062655,"oak,black_fruit,earth,spices,red_fruit,floral,dried_fruit,microbio,non_oak,vegetal,citrus_fruit,tree_fruit,tropical_fruit",31661,4.3
82700,Braccale Rosso,Italia,1,0,False,3.2048593,,3.2641864,1.6841369,3.0377142,"oak,red_fruit,earth,black_fruit,spices,vegetal,dried_fruit,non_oak,floral,citrus_fruit,tropical_fruit,microbio,tree_fruit",5504,3.8
3679352,Côtes de Gascogne Rosé,France,4,0,False,3.513179,,2.853937,1.7270106,,"red_fruit,tree_fruit,citrus_fruit,tropical_fruit,vegetal,microbio,black_fruit,earth,spices,floral,oak,dried_fruit,non_oak",2232,4.1
1129282,PS (Pagos Seleccionados) Ribera del Duero,España,1,0,False,3.653006,,4.0070677,1.9502153,3.4833522,"oak,black_fruit,earth,red_fruit,spices,non_oak,floral,microbio,dried_fruit,citrus_fruit,vegetal,tropical_fruit,tree_fruit",24957,4.6
79632,Brut Rosé Champagne,France,3,1,False,4.322,4.1333094,3.8820739,,,"red_fruit,non_oak,citrus_fruit,earth,microbio,tree_fruit,oak,spices,floral,black_fruit,dried_fruit,vegetal,tropical_fruit",3056,4.6
79762,Pauillac (Grand Cru Classé),France,1,0,False,4.1965847,,4.1853004,1.6950355,4.2210846,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,floral,non_oak,microbio,vegetal,citrus_fruit,tree_fruit,tropical_fruit",32655,4.4
1180132,40 Year Old Tawny Port,Portugal,24,1,False,,,,,,"oak,dried_fruit,non_oak,earth,citrus_fruit,tree_fruit,spices,black_fruit,red_fruit,microbio,tropical_fruit,vegetal",1951,4.6
5571323,La Piu Belle,Chile,1,0,False,,,,,,"oak,black_fruit,earth,spices,red_fruit,floral,microbio,vegetal,dried_fruit,non_oak,citrus_fruit,tree_fruit",8645,4.6
13759,Clos Apalta,Chile,1,0,False,3.0665417,,4.7032504,1.8225846,3.523001,"oak,black_fruit,earth,spices,red_fruit,dried_fruit,floral,vegetal,microbio,non_oak,citrus_fruit,tree_fruit,tropical_fruit",20213,4.6
5441681,Gran Enemigo Single Vineyard Chacayes Cabernet Franc,Argentina,1,0,False,,,,,,"black_fruit,oak,earth,spices,red_fruit,floral,vegetal,non_oak,dried_fruit,tree_fruit,citrus_fruit,microbio",5710,4.6
79631,Brut Champagne,France,3,0,False,4.515341,4.3825965,4.1774507,,,"non_oak,tree_fruit,earth,citrus_fruit,oak,microbio,spices,tropical_fruit,vegetal,dried_fruit,floral,red_fruit,black_fruit",15305,4.6
1169092,Brunello di Montalcino,Italia,1,0,False,3.8174732,,3.2284,1.6438892,3.5745165,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,floral,non_oak,microbio,vegetal,citrus_fruit,tree_fruit",9510,4.2
9037527,Tierra Alta En 2 Maderas,España,1,0,False,3.6408012,,3.835294,1.7659572,3.7410512,"oak,black_fruit,earth,spices,red_fruit,citrus_fruit,dried_fruit,non_oak",422,4.2
1383374,Roccamora Negroamaro,Italia,1,0,False,2.426676,,4.4062643,2.6097653,2.8541045,"oak,earth,black_fruit,red_fruit,spices,dried_fruit,microbio,floral,citrus_fruit,vegetal,non_oak",6350,3.9
1251639,Don Juan Reserva,Argentina,1,0,False,,,,,,"oak,black_fruit,earth,spices,red_fruit,non_oak,microbio,dried_fruit,vegetal",5024,4.0
2035173,Gattinara Tre Vigne,Italia,1,0,False,4.5598955,,3.778964,1.6190199,4.3077397,"earth,oak,red_fruit,black_fruit,spices,floral,dried_fruit,microbio,non_oak,citrus_fruit,tropical_fruit,tree_fruit,vegetal",6902,4.1
2592179,Colosso,Argentina,1,0,False,2.6646013,,4.0720234,2.0916555,2.82,"oak,black_fruit,earth,spices,red_fruit,floral,dried_fruit,microbio,vegetal,tree_fruit,non_oak",3730,4.3
1101061,Brunello di Montalcino,Italia,1,0,False,3.7799103,,3.1246648,1.4362183,3.4447577,"oak,earth,red_fruit,black_fruit,spices,dried_fruit,floral,microbio,vegetal,non_oak,citrus_fruit",2469,4.1
2766914,Floreal,South Africa,1,0,False,,,,,,"black_fruit,oak,earth,spices,red_fruit,microbio,vegetal,floral,non_oak,citrus_fruit,dried_fruit,tree_fruit",1366,4.3
1243267,Gran Bosque Private Reserve,Chile,1,0,False,2.9243627,,4.269283,1.8721265,3.1979384,"oak,black_fruit,earth,red_fruit,spices,dried_fruit,microbio,vegetal,citrus_fruit,non_oak,floral",2358,4.3
61754,Croix de Beaucaillou Saint-Julien,France,1,0,False,4.203994,,3.8765643,1.5601281,3.8240035,"oak,black_fruit,earth,red_fruit,spices,microbio,dried_fruit,vegetal,floral,non_oak,tree_fruit,citrus_fruit,tropical_fruit",10363,4.1
4736677,Filigrana,Portugal,1,0,False,2.8973377,,4.337459,1.8452541,3.4565365,"black_fruit,oak,earth,red_fruit,microbio,spices,non_oak,dried_fruit",1177,4.2
1102091,Vieilles Vignes Chassagne-Montrachet Rouge,France,1,0,False,3.746264,,2.6536677,1.2494687,2.1103516,"red_fruit,oak,earth,spices,black_fruit,citrus_fruit,non_oak,floral,tree_fruit,microbio,vegetal,dried_fruit,tropical_fruit",1855,4.0
1913373,Nuits-Saint-Georges,France,1,0,False,4.18011,,2.9539695,1.7016934,2.611473,"red_fruit,earth,oak,black_fruit,spices,microbio,dried_fruit,non_oak,vegetal,floral,citrus_fruit,tree_fruit,tropical_fruit",1734,4.1
1225001,Reserva,España,1,0,False,3.744467,,3.810085,1.7752013,3.6241455,"oak,red_fruit,earth,black_fruit,spices,dried_fruit,non_oak,microbio,floral,vegetal,tree_fruit,tropical_fruit",7815,4.1
1194752,Royal Choice 20 Year Old Tawny Porto,Portugal,24,1,False,,,,,,"non_oak,oak,dried_fruit,earth,spices,black_fruit,tree_fruit,citrus_fruit,microbio,vegetal",316,4.2
73593,Aliara,Chile,1,0,False,,,,,,"oak,black_fruit,spices,earth,red_fruit,floral,dried_fruit,non_oak,microbio,tree_fruit,citrus_fruit,vegetal,tropical_fruit",3194,4.2
79537,Vieris Sauvignon Blanc,Italia,2,0,False,3.3099074,,4.014089,2.2696078,,"citrus_fruit,tree_fruit,earth,oak,tropical_fruit,vegetal,microbio,spices,floral,non_oak,black_fruit,dried_fruit",2853,4.2
1305686,Curtimenta Alvarinho,Portugal,2,0,False,4.2659254,,2.2522442,1.5512993,,"citrus_fruit,oak,earth,tree_fruit,microbio,tropical_fruit,non_oak,vegetal,floral,spices",1531,4.2
4039,The Signature Cabernet Sauvignon - Shiraz,Australia,1,0,False,3.0216758,,4.7719727,1.7937905,3.1975417,"oak,black_fruit,spices,earth,red_fruit,dried_fruit,floral,microbio,vegetal,non_oak,tree_fruit,citrus_fruit",5693,4.1
7567374,Douro Superior,Portugal,1,0,False,2.7212145,,3.6959028,2.2984517,3.1737309,"red_fruit,oak,black_fruit,spices,non_oak,earth,dried_fruit,microbio",955,4.1
6796797,Tannat Cemento,Uruguay,1,0,False,3.1791852,,4.1997795,1.9689206,3.73674,"oak,black_fruit,non_oak",700,4.2
1748609,Barolo Aeroplan Servaj,Italia,1,0,False,4.6555424,,3.9361503,1.8096681,4.5002475,"oak,earth,spices,red_fruit,black_fruit,non_oak,floral,microbio,vegetal,dried_fruit,citrus_fruit",1029,4.3
7369560,Costamiòle Riserva,Italia,1,0,False,3.627132,,3.6349347,1.5524023,2.1061826,"oak,black_fruit,earth,red_fruit,spices,dried_fruit,non_oak,microbio,floral",293,4.2
1753055,Brunello di Montalcino,Italia,1,0,False,3.604425,,3.3463352,1.7739766,3.5223782,"earth,oak",1291,4.2
1437118,Secolo Novo Franciacorta Millesimato Brut,Italia,3,0,False,,,,,,"tree_fruit,microbio,non_oak,oak,citrus_fruit,earth,vegetal,floral,spices",649,4.1
1191462,Riesling Alsace Grand Cru 'Hengst',France,2,0,True,4.3998547,,3.368254,2.400679,,"earth,tree_fruit,citrus_fruit,tropical_fruit,floral,oak,microbio,spices,vegetal,non_oak,dried_fruit",690,4.1
1190501,Aromes de Pavie Saint-Émilion Grand Cru,France,1,0,False,3.440859,,4.2802815,1.6314552,3.6809065,"black_fruit,oak,earth,spices,red_fruit,floral,non_oak,vegetal,dried_fruit,microbio",1557,4.1
96030,Malpuesto,España,1,0,False,3.7365754,,3.9297047,1.788265,3.9462507,"oak,black_fruit,earth,spices,red_fruit,microbio,non_oak,dried_fruit,floral,vegetal",1994,4.1
1949419,Pinot Noir,Portugal,1,0,False,3.8819818,,3.7747257,1.8231403,3.7335064,"red_fruit,spices,black_fruit,oak,dried_fruit,non_oak,earth",236,4.3
5988966,Clay Aged Tinto,Portugal,1,0,False,3.1476183,,4.099102,1.9262048,2.997774,"black_fruit,earth,oak,red_fruit,spices,dried_fruit,floral,non_oak,microbio",433,4.2
1168529,Baffonero Maremma Toscana,Italia,1,0,False,3.1794472,,3.6119843,1.968875,3.186017,"black_fruit,oak,earth,spices,red_fruit,non_oak,dried_fruit,floral,microbio,tree_fruit,citrus_fruit,vegetal",1436,4.5
4384634,Anti-Synthesis Malbec - Cabernet,Argentina,1,0,False,2.9965827,,3.8321822,1.5408196,3.1084995,"oak,black_fruit,spices,earth,red_fruit,non_oak,dried_fruit",944,4.0
97710,Les Manyes,España,1,0,True,3.5657465,,4.2977743,1.6029586,3.4243639,"red_fruit,earth,spices,black_fruit,oak,vegetal,floral,citrus_fruit,non_oak,dried_fruit,microbio",704,4.4
1231597,Petit Verdot Chaski,Chile,1,0,False,,,,,,"black_fruit,oak,spices,earth,red_fruit,microbio,floral,vegetal,tropical_fruit,tree_fruit,non_oak,dried_fruit",4685,4.1
3869632,Reserva Branco,Portugal,2,0,False,3.420186,,3.2581673,1.6817081,,"tropical_fruit,oak,tree_fruit,citrus_fruit,microbio,floral,earth,black_fruit,non_oak,spices,vegetal",362,4.3
1678254,Touriga Nacional,Portugal,1,0,False,3.0808718,,4.2263503,1.7090086,3.0605981,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,non_oak",1023,4.1
99398,Fixin,France,1,0,False,4.0226455,,2.8600917,1.6192242,2.6005008,"red_fruit,earth,oak,black_fruit,spices,floral,citrus_fruit,vegetal,dried_fruit,tropical_fruit,tree_fruit,non_oak,microbio",1584,4.0
4878245,Per Sempre Syrah Toscana,Italia,1,0,False,2.9855216,,3.6298974,1.7748263,2.8724537,"oak,black_fruit,spices,earth,red_fruit,floral,non_oak,dried_fruit,microbio",484,4.5
5859267,Escaleras de Empedrado Pinot Noir,Chile,1,0,False,3.0214221,,3.1799097,1.5998193,1.2273363,"red_fruit,earth,spices,oak,black_fruit,non_oak,floral,microbio,dried_fruit",258,4.4
77447,Barbaresco Masseria,Italia,1,0,False,4.7276196,,3.693758,1.6101083,4.170023,"earth,red_fruit,oak,black_fruit,spices,floral,dried_fruit,non_oak,citrus_fruit,microbio,vegetal",1519,4.1
1178395,Alvarinho Reserva,Portugal,2,0,False,4.2894626,,2.238289,1.6889884,,"tree_fruit,citrus_fruit,oak,tropical_fruit,earth,microbio,floral,non_oak,spices,vegetal",1441,4.2
1683967,10 Barricas Gran Reserva Malbec,Argentina,1,0,False,2.7941983,,4.070285,2.0899518,3.1178336,"oak,earth,black_fruit,spices,red_fruit,non_oak,microbio,floral,dried_fruit",3540,4.2
2716528,Le Petit Mouton de Mouton Rothschild Pauillac,France,1,0,False,4.194837,,4.173493,1.6575413,4.188949,"oak,black_fruit,earth,red_fruit,spices,floral,dried_fruit,non_oak,microbio,vegetal,citrus_fruit,tropical_fruit",7286,4.4
